AirportSurveillance(International),950,939,10,1,03/03/2021
RailwaySurveillance,428,428,0,0,03/03/2021
Ariyalur,4745,4683,13,49,04/03/2021
Chengalpattu,52963,51860,320,783,04/03/2021
Chennai,236260,230298,1802,4160,04/03/2021
Coimbatore,55931,54871,377,683,04/03/2021
Cuddalore,25205,24857,60,288,04/03/2021
Dharmapuri,6660,6596,9,55,04/03/2021
Dindigul,11513,11262,51,200,04/03/2021
Erode,14837,14606,81,150,04/03/2021
Kallakurichi,10908,10797,3,108,04/03/2021
Kancheepuram,29588,29062,78,448,04/03/2021
Kanyakumari,17114,16811,42,261,04/03/2021
Karur,5512,5445,16,51,04/03/2021
Krishnagiri,8179,8035,26,118,04/03/2021
Madurai,21274,20758,56,460,04/03/2021
Nagapattinam,8623,8459,30,134,04/03/2021
Namakkal,11823,11689,23,111,04/03/2021
Nilgiris,8374,8277,49,48,04/03/2021
Perambalur,2284,2261,2,21,04/03/2021
Pudukottai,11669,11491,21,157,04/03/2021
Ramanathapuram,6481,6335,9,137,04/03/2021
Ranipet,16249,16046,14,189,04/03/2021
Salem,32781,32245,69,467,04/03/2021
Sivagangai,6800,6642,32,126,04/03/2021
Tenkasi,8563,8365,39,159,04/03/2021
Thanjavur,18178,17781,141,256,04/03/2021
Theni,17172,16946,19,207,04/03/2021
Thirupathur,7641,7506,9,126,04/03/2021
Thiruvallur,44292,43421,172,699,04/03/2021
Thiruvannamalai,19510,19199,27,284,04/03/2021
Thiruvarur,11378,11230,37,111,04/03/2021
Thoothukudi,16364,16205,16,143,04/03/2021
Tirunelveli,15753,15498,41,214,04/03/2021
Tiruppur,18414,18064,126,224,04/03/2021
Trichy,15015,14773,59,183,04/03/2021
Vellore,21022,20612,59,351,04/03/2021
Villupuram,15275,15146,16,113,04/03/2021
Virudhunagar,16676,16426,18,232,04/03/2021
AirportSurveillance(International),952,939,12,1,04/03/2021
AirportSurveillance(Domestic),1043,1038,4,1,04/03/2021
RailwaySurveillance,428,428,0,0,04/03/2021
Ariyalur,4746,4686,11,49,05/03/2021
Chengalpattu,53009,51915,309,785,05/03/2021
Chennai,236485,230487,1837,4161,05/03/2021
Coimbatore,55982,54923,376,683,05/03/2021
Cuddalore,25211,24867,56,288,05/03/2021
Dharmapuri,6661,6598,8,55,05/03/2021
Dindigul,11520,11271,49,200,05/03/2021
Erode,14847,14622,75,150,05/03/2021
Kallakurichi,10908,10797,3,108,05/03/2021
Kancheepuram,29608,29079,80,449,05/03/2021
Kanyakumari,17120,16819,40,261,05/03/2021
Karur,5513,5449,13,51,05/03/2021
